date,strategy,total_assets,asset_1_symbol,asset_1_weight,asset_1_score,asset_2_symbol,asset_2_weight,asset_2_score,asset_3_symbol,asset_3_weight,asset_3_score,asset_4_symbol,asset_4_weight,asset_4_score,asset_5_symbol,asset_5_weight,asset_5_score,asset_6_symbol,asset_6_weight,asset_6_score
2020-06-03,Custom_Risk_5_positive,6,BTC,0.15236444994966747,0.7395593734937468,GNO,0.19926390224549675,0.6884126966570797,ETC,0.16273252934633292,-0.06951996273332495,ETH,0.1302803507942754,-0.1693453006011511,BNB,0.1893599474709743,-0.24647255391993836,DCR,0.1659988201932531,-0.43636145257786396
2020-06-10,Custom_Risk_5_positive,6,BTC,0.17729530399938834,0.5512363017073872,ETH,0.14477110124701414,0.33758773998435393,GNO,0.12434974157421097,0.23136529208998757,DCR,0.14315272567738288,-0.07483455469779662,ETC,0.18662114857993362,-0.28480897319709186,BNB,0.22380997892206997,-0.3169097540198679
2020-06-17,Custom_Risk_5_positive,6,GNO,0.09116500791464166,0.7387938035586625,BTC,0.23546324192464793,0.4382706767664281,ETH,0.20292033648904678,0.13314984378669584,DCR,0.09251774393414008,-0.07180788304323554,BCH,0.18296967532932226,-0.38179805710649284,ETC,0.19496399440820136,-0.4221916206778972
2020-06-24,Custom_Risk_5_positive,6,BTC,0.21128433096641025,0.6535595753285903,GNO,0.11230905114165123,0.520905968261849,ETH,0.1685251593512715,0.2287132581500252,BCH,0.17047482350024395,-0.21770432548887284,BNB,0.21577506352582326,-0.28004128592673716,DCR,0.12163157151459979,-0.3537487734142246
2020-07-01,Custom_Risk_5_positive,6,BTC,0.2564900224578814,0.6694553871786395,ETH,0.17441756072900122,0.35242284892250425,GNO,0.036904351413826586,0.14060685993770544,DCR,0.1899881582756541,-0.06431908061435668,ETC,0.1688077247365417,-0.30902561210344354,BCH,0.173392182387095,-0.3846022910936616
2020-07-08,Custom_Risk_5_positive,6,BTC,0.31574569346214393,0.9944545307116479,ETH,0.17402007050597812,0.5716587489444434,GNO,0.03668494025956004,0.2538042171945841,BNB,0.17757513139834258,-0.16957180575884703,BCH,0.12998058396634615,-0.3542372886586622,DCR,0.16599358040762918,-0.5885629137992582
2020-07-15,Custom_Risk_5_positive,6,BTC,0.28787279479153266,0.6867138233539372,ETH,0.17704016607039819,0.5772243160604016,ETC,0.12486702778752459,0.03554422351195033,BNB,0.15212200616890076,0.0020616363317897124,BCH,0.13646169217039728,-0.10464400269753563,GNO,0.12163631301124647,-0.5730620754730262
2020-07-22,Custom_Risk_5_positive,6,BTC,0.3417317245076581,0.600988237071938,BNB,0.13580175337206227,0.4253297484612216,ETH,0.14373228526502188,0.22326939591001538,DCR,0.1350521785855127,-0.11318523910686232,ETC,0.17419410098392238,-0.1765411496653121,GNO,0.06948795728582274,-0.4475458130950122
2020-07-29,Custom_Risk_5_positive,6,BTC,0.16859140472903447,0.40162601812192567,ETH,0.15048938112179036,0.39341644118574765,GNO,0.0900849964201949,0.37014444433768684,BNB,0.1983679218528596,0.09730866161031504,DCR,0.23294519747269035,-0.17209002118774785,ETC,0.15952109840343032,-0.48422087838539546
2020-08-05,Custom_Risk_5_positive,6,BTC,0.15991385144656273,0.8069998908291424,ETH,0.1547826177837374,0.7927032842095314,BCH,0.1140310571663785,0.02128107855437797,BNB,0.24113102188565919,-0.13237350263387648,ETC,0.14867439420552409,-0.15144836978621082,GNO,0.18146705751213818,-0.39289497249649546
2020-08-12,Custom_Risk_5_positive,6,ETH,0.14454842639323376,1.0753279289721311,BTC,0.2068321926413028,0.704555420639731,BNB,0.18530779785362628,0.22778729220776783,BCH,0.12806113977154188,-0.2473225848216417,ETC,0.1807879210364308,-0.3712645928939262,GNO,0.15446252230386456,-0.6748922163379859
2020-08-19,Custom_Risk_5_positive,6,ETH,0.13132806815428827,1.13797400458624,BTC,0.2445634158951591,0.7539186807281335,BNB,0.16475409519379727,-0.03521190088766386,BCH,0.14117781425120177,-0.1668835041424679,ETC,0.16032091192705483,-0.4869456818495326,DCR,0.1578556945784989,-0.5777494793787493
2020-08-26,Custom_Risk_5_positive,6,ETH,0.1320450111918741,0.7327684463004749,BTC,0.28354886186343004,0.6433718042727651,GNO,0.062272605873807806,0.3749641854023196,BNB,0.172485861398331,-0.22037723743933751,BCH,0.18122903042809516,-0.23939042529136687,ETC,0.16841862924446188,-0.5615122266135262
2020-09-02,Custom_Risk_5_positive,6,ETH,0.1371628093533052,0.6801934271985329,BTC,0.31840755168185286,0.5076542084141673,GNO,0.06862886968003938,0.06883680915302098,DCR,0.10639507103804571,-0.06845912956471485,BNB,0.2030680348831097,-0.1656586334566187,BCH,0.16633766336364728,-0.3736931048285266
2020-09-09,Custom_Risk_5_positive,6,BTC,0.27336192287120414,0.5478277400344645,ETH,0.14247312194356446,0.4972845299364729,GNO,0.08488769415411772,0.48014612698295606,BNB,0.1265275141265756,-0.28021901259229526,ETC,0.22671395882457782,-0.35894151774658173,BCH,0.14603578807996032,-0.395027433124462
2020-09-16,Custom_Risk_5_positive,6,GNO,0.1051896534533017,0.709022097076556,BTC,0.28246456747805926,0.6039894281746981,ETH,0.16122333978261186,0.12925856242360795,BNB,0.10705064926516505,-0.09736253241979687,BCH,0.16274929965277668,-0.41158403068962174,DCR,0.18132249036808556,-0.44880966137159234
2020-09-23,Custom_Risk_5_positive,6,BTC,0.32604871990820244,0.6785553767685631,BNB,0.09153789602960981,0.3704686853960387,GNO,0.08343668412823842,0.3626660063439075,ETH,0.1431763703579493,0.0816742456151245,DCR,0.1523054497647061,-0.4307069175803574,BCH,0.20349487981129386,-0.4675339301431944
2020-09-30,Custom_Risk_5_positive,6,BTC,0.27898090099166484,1.1608358755079071,ETH,0.1342448499155829,0.15339567854537364,BNB,0.11214303770436843,0.12144125081021223,BCH,0.19003025688312258,-0.18963444876242605,ETC,0.2038073548525727,-0.25596298265288536,GNO,0.08079359965268852,-0.40425155335126495
2020-10-07,Custom_Risk_5_positive,6,BTC,0.26807034868565077,0.7419058568517778,BNB,0.11310908241942927,0.570351462277828,ETH,0.1540355157756729,0.35046296538553584,ETC,0.17287475921417836,-0.1148346761866703,BCH,0.21471931033313665,-0.22810320214484137,GNO,0.07719098357193208,-0.6198977961529673
2020-10-14,Custom_Risk_5_positive,6,BTC,0.2628711861691426,1.0038283821913734,BNB,0.10744931988701169,0.2982605882020054,ETH,0.15308323808630894,0.27092186004891955,ETC,0.1994641853254623,0.022894969287793096,BCH,0.14757730917092543,-0.06317263812369174,DCR,0.12955476136114905,-0.38216138638818187
2020-10-21,Custom_Risk_5_positive,6,BTC,0.22960533344019735,0.8742349152004644,BNB,0.16351166597182973,0.26246410703847123,ETH,0.180740027799638,0.2171336306967794,BCH,0.1430314047782229,0.1688116961126154,ETC,0.22684685900129162,-0.17550641086702615,AAVE,0.05626470900882032,-0.399398457819395
2020-10-28,Custom_Risk_5_positive,6,BTC,0.25700822830448977,0.935658517160195,GNO,0.07126234063100033,0.3252569873042792,INJ,0.04045958791255193,0.219826417197649,ETH,0.19936588607439748,0.06857166259485946,BCH,0.19184713918360008,-0.07931354647952558,BNB,0.24005681789396058,-0.21129958898121032
2020-11-04,Custom_Risk_5_positive,6,BTC,0.2572213613265625,1.1373175028034908,INJ,0.030009601672350696,0.2679755224896032,ETH,0.1654146276242255,0.19007928537713834,BCH,0.17108939141707802,0.13590248905052937,BNB,0.19869790831505235,-0.04771659889307127,ETC,0.177567109644731,-0.163951507050557
2020-11-11,Custom_Risk_5_positive,6,BTC,0.2093416454851097,1.212996538619727,ETH,0.19703740140226617,0.35230079288026156,INJ,0.08532837001066634,0.29763005806543447,DCR,0.1483343362223513,-0.09138594335581657,GNO,0.14301329603101956,-0.09335477955428541,BCH,0.21694495084858692,-0.17447234414526877
2020-11-18,Custom_Risk_5_positive,6,BTC,0.24021932586785147,1.0095847475804176,ETH,0.23569508374627668,0.17958105024392412,INJ,0.08553440623653928,0.17173622432645,AAVE,0.07043305827039478,0.012387770763659808,DCR,0.14766330737065259,-0.025162584600771136,GNO,0.22045481850828516,-0.06229511060534862
2020-11-25,Custom_Risk_5_positive,6,BTC,0.3304901502526573,0.9415196162632513,AAVE,0.10479976909710732,0.502768828765099,INJ,0.0864603738799464,0.43664974888489705,ETH,0.19799587522739648,0.04799295119660668,DCR,0.1226154229066848,-0.03961950675222203,ETC,0.15763840863620757,-0.3855340883244136
2020-12-02,Custom_Risk_5_positive,6,BTC,0.24269226218049336,0.9138808936699206,ETH,0.17736238802280987,0.2823277643642717,INJ,0.12868811301972025,0.2792587188483573,DCR,0.16500664463652676,0.020389760222451717,ETC,0.14471064886238508,-0.034053663421927186,AAVE,0.14153994327806466,-0.22662545359241354
2020-12-09,Custom_Risk_5_positive,6,BTC,0.252782283134287,0.8335795744068382,ETH,0.19808764758272004,0.320836163919621,AAVE,0.12267993584033313,0.24683912738330696,DCR,0.13183949347591442,0.24382293808957323,INJ,0.1219838175487934,-0.04658274343452945,BCH,0.1726268224179518,-0.21793001368979156
2020-12-16,Custom_Risk_5_positive,6,BTC,0.26959152818677795,0.76271766152032,INJ,0.0911116930597081,0.5449542079598895,ETH,0.20711834365437484,0.06956795273961495,AAVE,0.12585875518912265,-0.007907935201525135,DCR,0.10468732611696797,-0.02820357897426929,GNO,0.2016323537930484,-0.3125791900284184
2020-12-23,Custom_Risk_5_positive,6,BTC,0.25798931268247044,0.7262207590107426,INJ,0.0715950076058409,0.6081677593493175,ETH,0.2196485179827008,0.09159513804560569,DCR,0.13615969885371268,-0.1109270872604076,AAVE,0.17355144529796004,-0.11329260302890218,BCH,0.1410560175773151,-0.21547054889319445
2020-12-30,Custom_Risk_5_positive,6,INJ,0.06516264991639924,0.9767720248865359,BTC,0.26182070050743844,0.9062445798098788,ETH,0.19959016680893746,-0.09123956500998465,DCR,0.13826855337481941,-0.12124666654376709,AAVE,0.1545317698720427,-0.2555385778203612,BNB,0.18062615952036265,-0.26626099962546723
2021-01-06,Custom_Risk_5_positive,6,BTC,0.23987487364040236,1.1209022234200323,INJ,0.07696526106024083,0.5822989198569998,ETH,0.13588246415104496,0.17788887707621737,BNB,0.2527688621012603,0.044354371858668196,DCR,0.15333322174210443,0.03380726447871435,BCH,0.14117531730494723,-0.1660707570695125
2021-01-13,Custom_Risk_5_positive,6,BTC,0.20502106215476296,1.0926487592459015,ETH,0.13442420845778721,0.7590926287852859,DCR,0.1440520489028442,0.20784339476692268,GNO,0.12168864554849346,-0.06105526425388262,INJ,0.132845286872637,-0.07458515251489421,BNB,0.26196874806347514,-0.30368330464309473
2021-01-20,Custom_Risk_5_positive,6,BTC,0.2374006509405252,0.9054723828661978,ETH,0.19219537402063672,0.7160855809129454,DCR,0.18015845028447883,0.11394600996923254,AAVE,0.15944076605054341,0.05452788290449094,INJ,0.12318257671343943,-0.07515366103334353,BCH,0.1076221819903764,-0.15352574814063585
2021-01-27,Custom_Risk_5_positive,6,BTC,0.25195899349249173,0.5742414187650837,ETH,0.1477134947278547,0.572900054009313,INJ,0.10074082787236993,0.4937319319404634,AAVE,0.119407277541827,0.10665934676581079,DCR,0.18261502418994108,-0.2645559426952725,BCH,0.1975643821755156,-0.28758710758508277
2021-02-03,Custom_Risk_5_positive,6,AAVE,0.11194701223164022,0.7340307645148014,BTC,0.22403051005544425,0.5530809842459014,ETH,0.14845008519965808,0.3576057324092876,INJ,0.117532872165798,-0.12230038038569718,DCR,0.14705573480904885,-0.18872431147534843,BNB,0.25098378553841066,-0.2738934237044148
2021-02-10,Custom_Risk_5_positive,6,AAVE,0.1344618292128652,0.7030722370360787,BTC,0.20945982541877275,0.5731554916075633,ETH,0.22445141928101126,0.3525767039675674,INJ,0.11851472648468364,0.07034763126848087,DCR,0.14118430579224162,-0.193670420492227,GNO,0.1719278938104257,-0.24690243930061545
2021-02-17,Custom_Risk_5_positive,6,BTC,0.20117144632004808,0.6546159735300834,AAVE,0.15079735843504885,0.533561920450824,BNB,0.09320725527543601,0.4207488290369864,ETH,0.2844228361159383,0.12598309244166012,INJ,0.11293237146501432,0.10774601192821238,DCR,0.15746873238851442,-0.24580779341549558
2021-02-24,Custom_Risk_5_positive,6,BTC,0.21078173613975065,0.6123957375322918,BNB,0.05287419293095295,0.464925940515585,DCR,0.176889744354135,0.024419926616683067,ETH,0.21824001177587754,-0.006208545426387307,AAVE,0.22493984565678707,-0.019666998614404393,INJ,0.11627446914249673,-0.11112206227879375
2021-03-03,Custom_Risk_5_positive,6,BNB,0.06361608874165214,0.829469721555057,BTC,0.23539095076486996,0.7113384127776723,ETH,0.19964440103843586,0.04182848124955222,DCR,0.19553867048878074,-0.03770671008672549,INJ,0.1377055689817501,-0.05157827715469001,ETC,0.1681043199845112,-0.2301348472763824
2021-03-10,Custom_Risk_5_positive,6,BTC,0.23517492156307643,0.7920268676706155,BNB,0.10538500955792351,0.6670347428204383,DCR,0.17626550349137257,0.014966139610870233,INJ,0.14891966976182974,0.01356880819864778,ETH,0.17011161356036542,-0.15577835066130125,AAVE,0.16414328206543224,-0.2562882765007892
2021-03-17,Custom_Risk_5_positive,6,BTC,0.20600848938333383,0.8348819864026806,BNB,0.10469935956367592,0.6483049489475936,DCR,0.2074789564554547,0.2916795494984572,ETH,0.17891503993510816,0.23260278945726096,AAVE,0.12303127401983148,-0.16625491394953051,BCH,0.17986688064259587,-0.32868971865843377
2021-03-24,Custom_Risk_5_positive,6,BTC,0.19594072310812943,0.9505897885303981,ETH,0.19520582533897113,0.6175036072678338,BNB,0.17508800142536668,0.34449454737819846,DCR,0.19403000630290612,0.1817717617737407,AAVE,0.13362391076808844,-0.2270479409788136,GNO,0.10611153305653828,-0.3195888545555486
2021-03-31,Custom_Risk_5_positive,6,BTC,0.2257533674696886,1.2219468655129304,ETH,0.17732212089675148,0.4319290677480674,BNB,0.13634630411942356,0.29076425289124613,DCR,0.17463739757185137,0.06415036838355667,GNO,0.12746265235333293,0.033237427679070064,ETC,0.1584781575889521,-0.12737451524645688
2021-04-07,Custom_Risk_5_positive,6,BTC,0.25192570096965405,0.7727597546455351,ETH,0.15476381889101765,0.6305457460306989,BNB,0.10716666413849496,0.4825291638364543,DCR,0.1994400943678504,0.16803294514607556,ETC,0.12219345526188469,-0.03183334325381007,GNO,0.1645102663710983,-0.3189421701152893
2021-04-14,Custom_Risk_5_positive,6,ETC,0.1091853111833621,0.5425195263142581,BTC,0.2659062628440276,0.5248939926563814,BNB,0.09857484079302592,0.3455307533593087,ETH,0.15489498691042056,0.26366852690219605,GNO,0.1611070306033741,-0.0949597150806136,DCR,0.2103315676657897,-0.14996160744128154
2021-04-21,Custom_Risk_5_positive,6,BNB,0.1196481083095834,1.002629515635719,ETH,0.22703588769235283,0.5346319604903449,BTC,0.2934567123242924,0.48926955542080175,BCH,0.10770234588489268,-0.07744561516869466,ETC,0.0834652874628577,-0.14175859549686123,DCR,0.16869165832602104,-0.2947525829446073
2021-04-28,Custom_Risk_5_positive,6,ETH,0.21557543300748985,0.5878970220718142,BNB,0.1553169552200351,0.5484213045781529,ETC,0.08779789182272144,0.48322834085165933,BTC,0.27195825911146054,0.34315464808015483,BCH,0.11066621368607625,0.13508350802856847,DCR,0.15868524715221688,-0.18934292969713507
2021-05-05,Custom_Risk_5_positive,6,ETH,0.2081126685231172,0.5795510302925361,ETC,0.10107509421591448,0.46513533282071895,BNB,0.20992783575256635,0.2685824339371012,BTC,0.25438031256145177,0.11793056803542494,INJ,0.13273041449965725,-0.11611843575454586,BCH,0.09377367444729294,-0.13561417237557707
2021-05-12,Custom_Risk_5_positive,6,ETC,0.07266489024873743,0.8635841225959685,ETH,0.20106625613143325,0.592095255323956,BTC,0.2368636963622134,0.2525622546157651,BNB,0.2112905234728508,-0.01617766651965711,BCH,0.0862277462177517,-0.04771773746147567,INJ,0.19188688756701336,-0.3176613894196859
2021-05-19,Custom_Risk_5_positive,6,ETC,0.09532898913284871,0.7898597876887675,ETH,0.1584255366138889,0.5870034721729447,BTC,0.3021367879593395,0.378417068150799,BNB,0.1458436932312589,0.002078835868758594,BCH,0.11446171368674772,-0.1333552884732357,GNO,0.1838032793759162,-0.16011941316451553
2021-05-26,Custom_Risk_5_positive,6,ETH,0.1650190841774279,0.6803608975652138,BTC,0.3113552032099078,0.5725634635623665,ETC,0.1232728209727652,0.4823791916084509,AAVE,0.12434248082994502,0.08172709665819518,GNO,0.15238591686210606,-0.22370490319171832,INJ,0.12362449394784807,-0.3300613267430858
2021-06-02,Custom_Risk_5_positive,6,ETC,0.12764462580420802,0.8636909982852363,ETH,0.16398097127231465,0.7668343451295747,BTC,0.2847330567049982,0.6439900755046554,GNO,0.1365463970999529,-0.0732487672416989,AAVE,0.12184919527686575,-0.1299756981005889,DCR,0.16524575384166057,-0.43980264170753425
2021-06-09,Custom_Risk_5_positive,6,BTC,0.20286653266880383,0.634882894584281,ETH,0.16241935661760093,0.508923810558428,ETC,0.1835781692901497,0.49048470871337396,DCR,0.14891820790691457,0.20741642509982738,GNO,0.17683293545560788,-0.12922713345019732,AAVE,0.12538479806092295,-0.16215939837649246
2021-06-16,Custom_Risk_5_positive,6,BTC,0.1468030695962949,0.8353659404577002,ETH,0.1805810418485227,0.5587733751964461,ETC,0.15221464637652896,0.30582469052948813,BNB,0.15368116499326778,-0.011703698502907854,GNO,0.2242864790427561,-0.021441733657445027,DCR,0.14243359814262954,-0.023034270743114572
2021-06-23,Custom_Risk_5_positive,6,BTC,0.20831626074716447,1.26667178287144,ETH,0.18000636150394705,0.5254353285282485,GNO,0.19265896111614011,0.08032694096509511,ETC,0.13143154046651442,-0.045440167203121495,DCR,0.1477634104788662,-0.06608453680838436,BNB,0.1398234656873678,-0.06985628673854494
2021-06-30,Custom_Risk_5_positive,6,BTC,0.21242550820042497,1.4775394365957184,ETH,0.16699102303863933,0.6317265756797126,GNO,0.175362845907773,0.23316774881363822,BNB,0.1417060091236976,0.13903348662424558,DCR,0.13873479486769272,-0.10330641899913144,BCH,0.16477981886177237,-0.2574507493392591
2021-07-07,Custom_Risk_5_positive,6,BTC,0.1994553778070138,0.9623508891637684,ETH,0.16071807558897638,0.6309642619583211,DCR,0.15735091537138418,0.3984234030812794,GNO,0.17295849751685377,0.24149813952103777,ETC,0.09762092442519446,0.24093856574592237,BCH,0.2118962092905775,-0.27247301024591114
2021-07-14,Custom_Risk_5_positive,6,BTC,0.2723805888413568,0.5301832457823604,ETH,0.14813858385644124,0.458180262648071,DCR,0.12579857334528488,0.22506719406731532,GNO,0.16145657272721464,0.19011240196679993,AAVE,0.10726835007365917,0.07358519097642531,ETC,0.18495733115604332,-0.10370506773537351
2021-07-21,Custom_Risk_5_positive,6,BTC,0.26021899604140036,0.7843034547456842,ETH,0.1672762178978962,0.2520176449787626,AAVE,0.12267963151250806,0.2121292704663723,GNO,0.15697573684786045,0.07740334418001804,BNB,0.1783950818543776,-0.00106121403023849,INJ,0.11445433584595742,-0.19148995202236097
2021-07-28,Custom_Risk_5_positive,6,BTC,0.2047502424516316,0.9684106502611988,GNO,0.16838414536054186,0.60245825511451,ETH,0.18137949426510014,0.29091405585731506,BNB,0.166864088090238,0.0767100402224631,AAVE,0.11847709455394768,-0.001056228944546607,ETC,0.16014493527854065,-0.23435960625754224
2021-08-04,Custom_Risk_5_positive,6,BTC,0.16044519637174848,1.3225461554955145,ETH,0.1869279827339314,0.5260917261737167,GNO,0.18936276267219426,0.19426835759642147,DCR,0.09919041348137964,-0.021625124725390868,ETC,0.16821843482179533,-0.21889353261063269,BCH,0.1958552099189509,-0.24048285059916363
2021-08-11,Custom_Risk_5_positive,6,ETH,0.16919714580814943,1.1518330824270986,BTC,0.19646315891142757,0.9866941289752037,GNO,0.16901708151395872,0.1379884131251664,AAVE,0.1377805107618122,0.12972056198973136,BCH,0.19614140781128883,-0.1484267777595462,DCR,0.13140069519336325,-0.26653370969693735
2021-08-18,Custom_Risk_5_positive,6,ETH,0.14559231089888122,1.0245575934448794,BTC,0.19962034402607184,0.835242929852191,AAVE,0.13166100632320774,0.2787067936449822,GNO,0.1764581075098874,0.19193414949490634,BNB,0.2100888987867516,-0.30989223827371426,INJ,0.1365793324552002,-0.31284707039703413
2021-08-25,Custom_Risk_5_positive,6,BTC,0.23074274140814952,1.0088614720247768,ETH,0.18942604844062685,0.7198271604683248,BCH,0.17747709937053469,-0.049471034335740016,ETC,0.12736521948606705,-0.07476865502948485,BNB,0.15843349525455191,-0.10844173491980524,INJ,0.11655539604006993,-0.10888458970394957
2021-09-01,Custom_Risk_5_positive,6,GNO,0.10759000047348057,0.6774060386478711,BTC,0.26002593915459066,0.6155342203227936,ETH,0.1917195073615157,0.26115806992197677,BNB,0.15983111583359355,0.2361671737956412,INJ,0.09167439556170462,0.1390556522699853,DCR,0.18915904161511504,-0.24544818507759908
2021-09-08,Custom_Risk_5_positive,6,ETH,0.1680033507649998,0.7404066486618445,INJ,0.09562525140135994,0.4866964128553951,BTC,0.22921345115713296,0.48151995396318387,GNO,0.14761239149902014,0.04554748200710439,BNB,0.1793177255487128,0.027073837140454922,DCR,0.18022782962877434,-0.1622497870932736
2021-09-15,Custom_Risk_5_positive,6,ETH,0.1822295338125685,0.8389117550992277,BTC,0.23109659682671538,0.8262134003052649,INJ,0.10582461520249276,0.44110406548742215,BCH,0.16076263581339756,-0.005600369074489693,GNO,0.14754920562760784,-0.04902117199088338,BNB,0.17253741271721787,-0.18131047421922228
2021-09-22,Custom_Risk_5_positive,6,BTC,0.23546846271629351,0.7840684851906975,ETH,0.16596533544236625,0.7758172598698304,GNO,0.18080786269474486,0.23286754076349414,AAVE,0.11858084209644394,0.13746498926798015,INJ,0.10726044113704374,-0.12754668288726806,BCH,0.19191705591310776,-0.13485033853531458
2021-09-29,Custom_Risk_5_positive,6,BTC,0.20578081628450431,1.1805792661212446,ETH,0.14544989839161798,0.670990371961182,GNO,0.17751447528900036,0.36626793566485233,BCH,0.16985488502812968,-0.08756312910640525,BNB,0.14520604390880476,-0.12613718746430055,ETC,0.15619388109794285,-0.20878452428610983
2021-10-06,Custom_Risk_5_positive,6,BTC,0.19191409266126708,1.219900923336577,ETH,0.17146912801188757,0.436754842860448,GNO,0.19102754801893007,0.32747793099015426,BNB,0.16525684742431396,0.28567503359052415,INJ,0.10613825143774008,-0.03256605680704794,BCH,0.17419413244586124,-0.363918736289877
