date,strategy,total_assets,asset_1_symbol,asset_1_weight,asset_1_score,asset_2_symbol,asset_2_weight,asset_2_score,asset_3_symbol,asset_3_weight,asset_3_score,asset_4_symbol,asset_4_weight,asset_4_score,asset_5_symbol,asset_5_weight,asset_5_score,asset_6_symbol,asset_6_weight,asset_6_score
12/2/2020,Custom_Risk_5_neutral,6,BTC,0.26915449697159155,0.8661160144254996,ETH,0.1483392477763628,0.3650695028682106,GNO,0.120572984,-0.057516197,DCR,0.14191860346690577,-0.167473556,BNB,0.1476220587677143,-0.291749112,BCH,0.1723926091116815,-0.298169758
19/2/2020,Custom_Risk_5_neutral,6,BTC,0.2691544969715916,0.7208019676027695,ETH,0.14833924777636284,0.3758104219961468,BNB,0.14762205876771436,-0.018335231,GNO,0.12057298390574403,-0.174617443,DCR,0.14191860346690582,-0.192071889,BCH,0.17239260911168156,-0.300699787
26/2/2020,Custom_Risk_5_neutral,6,BTC,0.2604460546241036,0.6372259983916309,ETH,0.15396173098596594,0.46908108155031025,GNO,0.11855505615564389,0.3831104297728914,BNB,0.18734710739002008,0.068052529,BCH,0.14583689031115957,-0.338025736,DCR,0.13385316053310697,-0.529985883
4/3/2020,Custom_Risk_5_neutral,6,BTC,0.26133931335286315,1.0382088596581076,ETH,0.1557070388769867,0.5876323364448536,GNO,0.128594895,0.2656294119118342,DCR,0.1485881096311794,-0.222179022,BNB,0.17151014166704617,-0.399240193,BCH,0.13426050163957065,-0.439645323
11/3/2020,Custom_Risk_5_neutral,6,BTC,0.22747887144297463,0.665444611,DCR,0.19621360975822005,0.2568674910727306,ETH,0.14439751048928004,0.14259447208154125,BNB,0.1565502316695938,0.080557009,GNO,0.1461195240472283,-0.104321072,ETC,0.12924025259270325,-0.468942786
18/3/2020,Custom_Risk_5_neutral,6,BTC,0.17322497543722798,0.9693848372923447,ETH,0.14254494390514355,0.3331274448476074,GNO,0.21366797833301907,0.2532891067012155,DCR,0.17482150951147146,0.030234994,BNB,0.15788968086140348,-0.112330029,BCH,0.1378509119517344,-0.697273765
25/3/2020,Custom_Risk_5_neutral,6,BTC,0.1690118825825968,0.8456491858495816,GNO,0.20261827018009937,0.733344773,ETC,0.1581011530012923,-0.07850215,ETH,0.14266480446083615,-0.269809555,DCR,0.17047665134279635,-0.271884841,BNB,0.15712723843237908,-0.411181936
1/4/2020,Custom_Risk_5_neutral,6,BTC,0.15881095738588738,1.2265859980581257,DCR,0.17458548637793275,0.23101866627504103,ETH,0.15051545152981938,-0.202067256,GNO,0.1351438644263625,-0.209079769,ETC,0.23917933066706767,-0.220431593,BCH,0.1417649096129302,-0.31299872
8/4/2020,Custom_Risk_5_neutral,6,BTC,0.16984098725697414,1.2487998636328224,DCR,0.16844761847676448,0.11639484902548634,BNB,0.1571128731826795,0.005391365,ETC,0.20667687758726122,-0.019195419,BCH,0.1615747491373965,-0.03497351,ETH,0.13634689435892414,-0.366254889
15/4/2020,Custom_Risk_5_neutral,6,BTC,0.2676283372780451,0.6072094101358856,ETH,0.15247636621074245,0.20989133882504235,BCH,0.17363809121322882,0.1926000621182743,BNB,0.17905006658604156,-0.0864637,GNO,0.052009845,-0.20495289,ETC,0.17519729383482274,-0.225418818
22/4/2020,Custom_Risk_5_neutral,6,BTC,0.23113811769837608,0.8301935351937049,ETH,0.13281154075271723,0.5384215450431881,BNB,0.1343387780681733,0.29096861,DCR,0.20360779610698215,-0.062760088,BCH,0.1453758867863548,-0.070780469,ETC,0.15272788058739634,-0.084692697
29/4/2020,Custom_Risk_5_neutral,6,BTC,0.20009606439348462,0.4006904942964308,ETH,0.1596422735671108,0.38854631535344303,BNB,0.19535057297124636,0.24792464473430892,BCH,0.19562008292744304,-0.072984992,GNO,0.018837675435583432,-0.224572889,DCR,0.2304533307051318,-0.239134463
6/5/2020,Custom_Risk_5_neutral,6,ETH,0.19093575023411866,0.5544038746484469,BTC,0.1867176513298244,0.48003570275143803,BNB,0.2561801286309999,0.069624253,GNO,0.016567764288678653,-0.180520537,BCH,0.22725945389221403,-0.199791411,ETC,0.12233925162416427,-0.235749934
13/5/2020,Custom_Risk_5_neutral,6,BTC,0.1744872858641857,0.5434109141214938,DCR,0.15366508115325017,0.12970424577375886,GNO,0.18824599817437032,0.11716716191578784,ETC,0.12379703841739811,0.048826901,ETH,0.16637890641876202,-0.062448109,BNB,0.19342568997203363,-0.247702819
20/5/2020,Custom_Risk_5_neutral,6,BTC,0.15887726424233545,1.0327233195238938,ETH,0.1636769120456431,-0.028369675,DCR,0.1622628493336386,-0.071049378,BCH,0.1629129890372663,-0.11851822,BNB,0.18700809368273394,-0.155305247,ETC,0.1652618916583826,-0.255544623
27/5/2020,Custom_Risk_5_neutral,6,BTC,0.1596459291656565,1.0775818488690414,BNB,0.19175165807535394,0.2010640770766318,ETH,0.15925102451256992,0.1631427026418229,BCH,0.18038772592943086,-0.212432592,GNO,0.11879327099673466,-0.300872923,ETC,0.19017039132025418,-0.315307895
3/6/2020,Custom_Risk_5_neutral,6,BTC,0.1526927038925957,0.6267680721883212,GNO,0.19969319635981908,0.3500594461415939,ETC,0.16308312027760502,0.13204058508253497,BNB,0.18976790450695324,0.029782666889555776,BCH,0.16420204820497913,-0.303343566,ETH,0.13056102675804793,-0.40681575
10/6/2020,Custom_Risk_5_neutral,6,BTC,0.16407001878082272,0.4922221919669342,ETH,0.13397194829593426,0.22735749019705653,BNB,0.20711494673996692,0.021365431118653494,ETC,0.17270020503483866,-0.078829697,DCR,0.13247429492264048,-0.168789633,BCH,0.18966858622579708,-0.177301387
