date,momentum_14,momentum_21,momentum_28,momentum_42,momentum_90,volatility_14,volatility_21,volatility_28,volatility_42,volatility_90,usd_volume,strev_weekly,Multi_Factor_Portfolio
2020-04-22,0.14912458242530244,0.1414031512136962,0.14481950254923423,0.1681793669423823,0.16517256112820994,0.1574412433894845,0.15884642025707005,0.15816384026876498,0.17661151935641395,0.17731811146955953,0.19176533150158384,0.15793065189135852,0.15373983285176504
2020-04-29,0.014144900809430837,-0.012115733638193297,-0.012971048755099135,-0.029115998959448424,0.017623812100492915,-0.0014137918240764752,-0.025100424310870655,-0.004220247867229906,-0.0037530076337881912,-0.005469000699533325,0.00378411701963905,-0.007564523441966396,-0.004486813688563421
2020-05-06,-0.040543601861229,-0.027923918198297235,-0.027233116574092116,-0.023013650827321416,-0.04799994879853779,-0.02189073489506741,-0.020727156555646727,-0.0200814656633707,-0.04057153630032889,-0.037807386879987775,0.0029387076036070238,-0.01723495150743464,-0.03334284725189551
2020-05-13,0.04252804340752565,0.06175268014626222,0.055628703212365016,0.060006063833723984,0.04480358672095838,0.04110730916753774,0.025970838382726544,0.02700819732471335,0.02758225345831654,0.034605780681143186,0.029002546328103486,0.03462189225664048,0.05294381546416705
2020-05-20,-0.009520515355919615,0.03529134635228619,0.0670009740301124,0.04092705553851611,0.011911631503948042,0.011362396791629287,-0.002935271022754019,-0.003809080296062057,-0.005290162942190655,0.009476983746604276,-0.02100278258797848,0.0047472103238339735,0.029122098413788627
2020-05-27,0.09792133124747983,0.08644720373702897,0.0791507995837717,0.0815455925197617,0.07823817555025617,0.07963296542892132,0.07804394989075071,0.089987827806066,0.10614269087129559,0.09301232603323373,0.06894713699621628,0.05191207785878316,0.08466062052765969
2020-06-03,0.13657032220992654,0.18502794691408364,0.182913070358056,0.16072092200685198,0.1310361041987219,0.055565297454156864,0.014352933115338595,0.013756926368223631,0.020243254773105613,0.011959688013433976,0.017990451524456854,0.07682145866334524,0.159253673137528
2020-06-10,-0.08811189167974448,-0.08713539802468159,-0.08211484361289513,-0.08268995467760208,-0.09791713848899561,-0.059520689243632,-0.07298428061386851,-0.05940141689254534,-0.0603545451309307,-0.0686368171950195,-0.04826059583812246,-0.0592448436114114,-0.0875938452967838
2020-06-17,-0.007391014923356471,-0.006075458999408603,-0.005565189852601425,-0.00623643526374592,-0.008578911092573992,-0.01594897104677335,-0.014864212528285955,-0.015008195695793869,-0.015327880865328446,-0.016783410928079612,-0.013364100124067382,-0.01280914506342336,-0.006769402026337282
2020-06-24,-0.038056195552372586,-0.038305887970750845,-0.043039090648241594,-0.02842472877058777,-0.027492537143406204,-0.03141031813139302,-0.03128416272303239,-0.030532462772346298,-0.030254376211876034,-0.050013964514886884,-0.01259260102131818,-0.028591300172384718,-0.0350636880170718
2020-07-01,0.09311292362371777,0.0450850380513942,0.038064515393394574,0.03112849951781771,0.033915852546707065,0.07413040939690878,0.0909954830251491,0.09064326365246916,0.08762144120764029,0.09445038723436805,0.042704599161032926,0.1024314849539873,0.04826136582660627
2020-07-08,-0.02555821291752481,-0.019090898143896164,-0.0197086434975504,-0.00010655807476200136,-0.0029911966237341596,-0.020156159620867496,-0.02029594457285415,-0.03730252406631873,-0.036351075590595645,-0.017952775745982766,-0.030693045657749603,-0.026138478106953227,-0.01349110185149351
2020-07-15,0.04811887593635381,0.0532444555071061,0.04315527876780927,0.10792426168955163,0.12002950243750858,0.04983852220302083,0.04990805722809125,0.05108958764770769,0.05029231992042137,0.05114838431620321,0.051481905829259024,0.056123175323072816,0.07449447486766589
2020-07-22,0.07897939657644258,0.10938429982805692,0.12186617768555963,0.02513387313758269,0.037089985910232194,0.15968307290767522,0.11972139626833539,0.118212294108315,0.16317310956021985,0.16396729737880372,0.17615682537544608,0.12874514296130393,0.07449074662757481
2020-07-29,0.1109748801811153,0.1134318476763588,0.13898501654203718,0.12129932200809346,0.09853679025093263,0.11634209641028015,0.11558212796389511,0.11402268784141649,0.11405534765938759,0.09856247931131802,0.10051474940467296,0.06398886966140042,0.11664557133170747
2020-08-05,-0.03962720970396563,-0.026965794469710206,-0.044841851379893896,-0.04333527216596894,-0.009426792431370661,-0.02918304673527125,-0.045280023967815705,-0.04575033102261455,-0.04688141429793415,-0.04392018013533579,-0.02452413917384278,-0.015464314845781627,-0.03283938403018187
2020-08-12,0.03437725356472392,0.06340611758483666,0.06761416239654658,0.035642246240361636,0.11380343457207452,0.0907963882899325,0.0887752329576176,0.034173797628253566,0.033987490967313995,0.028226546155165635,0.025806104751823534,0.03303085680418658,0.06296864287170867
2020-08-19,-0.03544930223839581,-0.04056537182990224,-0.04618389798499378,-0.04353103984971733,-0.05208754365227604,-0.01304178249081621,-0.04142356926856072,-0.009434526505340053,-0.009140124663287074,-0.04083742473655475,-0.03591309033607387,-0.03761142601510071,-0.04356343111105704
2020-08-26,0.5816730155583023,0.31350515980527216,0.1966729582869139,0.24631836846519492,0.27061850428899975,0.047273974272483504,0.04522286640041741,0.041327486850099876,0.03857202700953681,0.03775273803262629,0.0344707080196316,0.19814812823629693,0.3217576012809366
2020-09-02,-0.09036676972282955,-0.08914801545434213,-0.10997594772833767,-0.12000835376880685,-0.11765583623697878,-0.14144619958380963,-0.14220026442251027,-0.14023609617780447,-0.14122517943861443,-0.14015772595032844,-0.14378632270518116,-0.09681603960556155,-0.10543098458225901
2020-09-09,-0.02241416147380034,-0.035977946896444464,-0.05027812083236824,0.006974893027819657,-0.0037802140805982274,0.035849948864430436,0.034865208918133384,0.06415110497667796,0.06270145795379942,0.06117320518455627,0.061861516534625884,0.0359108038692586,-0.021095110051078322
2020-09-16,-0.21927561753935992,-0.22002515856469035,-0.25558409767826384,-0.2628952220865907,-0.22476288495948032,-0.1196056772305399,-0.11933534795388087,-0.12423073232381102,-0.12309411244142661,-0.12034361293656212,-0.08863098538271794,-0.1965110866070921,-0.23650859616567704
2020-09-23,0.1365764450387343,0.16448425856591517,0.15381522099507072,0.14235302678234854,0.172145257016,0.0921614857775228,0.09221457418796156,0.09304265541234148,0.0917071345006876,0.09183397513951289,0.08293981007494172,0.14046627788859614,0.15387484167961377
2020-09-30,-0.04181365831783292,-0.03675739360144336,-0.0322997486020863,-0.0370606040710265,-0.04969638213298243,-0.0335374646871137,-0.033616744208397865,-0.032700182131382156,-0.032887965229776155,-0.03252851658530889,-0.021886482781208905,-0.03441276238512191,-0.039525557345074305
2020-10-07,0.09160130846020256,0.09569534834320162,0.10328137205438037,0.08699817660724524,0.1128331557229907,0.08034310131574968,0.08158313115960551,0.08235722824919833,0.08693261131606779,0.08460040097102887,0.08702936608147564,0.09272924807120239,0.09808187223760409
2020-10-14,0.026074130007920984,0.03703399211557078,0.006654860212394589,-0.19915317664422233,-0.10000107860092569,0.0394348811837937,0.03928735581385706,0.04017891232618043,0.03888716903314007,0.03953605941214536,0.08404581187986603,0.02745197695190398,-0.04587825458185234
2020-10-21,-0.024663070355492357,-0.0365131538725549,0.02099354774363754,-0.046332647099362315,-0.08110800529216507,0.01589973165618626,0.015435486644966034,-0.000943569230878084,-0.0024265707313532864,-0.0012093785463570175,0.02739110626776209,-0.061837877344419465,-0.03352466577518742
2020-10-28,0.13093737648194845,0.11749796329285332,0.06740525068785914,-0.0407012547594014,0.027015194018261617,-0.03974995502002004,-0.04260880442758787,-0.04417156265624467,0.00617713684660693,0.003969323155357217,0.04469299067895324,0.14428168960400328,0.06043090594430424
2020-11-04,0.11386765468529027,0.13223468042390418,0.2045607071732908,0.47800102124076504,0.3477224800704117,0.08228347510685881,0.08233652099805062,0.08106422159758704,0.07965516132654223,0.13051369337029411,0.11539395873372615,0.3403159718193365,0.25527730871873244
2020-11-11,0.19233214557046202,0.1812220900914177,0.25564594938155727,0.29202204450978525,0.43678082742140695,0.06587445747353296,0.06533548761000113,0.062504845516348,0.05899416787809407,0.1035597640822469,0.10192539699796982,0.046774677494745495,0.27160061139492586
2020-11-18,-0.03169103248486752,-0.039337632032678094,0.016543011198835236,-0.05366772381011069,-0.09864236308769932,0.15528240127283108,0.15689079013665794,0.1574604642959535,0.15958555954917752,0.1595157803871558,0.08333253432580597,0.11201474593358032,-0.041359148043304074
2020-11-25,0.2847933934383284,0.25454178209714,0.2665402695827522,0.20451845086859324,0.24124658507799124,-0.03711215726052651,-0.03308416894579426,-0.031208960264135676,-0.02977279048924193,0.047495155316480644,0.019487239566055845,0.22373062800654325,0.25032809621296104
2020-12-02,0.0845793289942326,0.07474935850393379,0.10280091781964004,0.13464741163348246,0.3530228988072526,-0.03382530840947975,-0.03235449819041481,-0.03214339652573532,-0.03204286683701016,-0.03842252427252439,-0.03889934208827924,-0.020524521379243668,0.14995998315170833
2020-12-09,0.17122313026751124,0.19886202241199755,0.17500553240386138,0.18123511499222655,0.3325855055886189,0.1137006210009624,0.11364803256231679,0.11363855734103193,0.11393291302491154,0.11216022475627668,0.1389012858519612,0.1152589373443048,0.21178226113284315
2020-12-16,0.12397049279412878,0.10601865540731521,0.0891096271033559,0.05962573300775242,0.17962996908904547,-0.07004496590215786,-0.07109436410747173,-0.07684081119430536,-0.07440293082242154,-0.06986254963450379,0.04729035417323496,-0.07938034394361493,0.11167089548031957
2020-12-23,0.058471594485071644,0.0656615700082051,0.12219105846702966,0.0861843136966277,0.04350673545265843,0.19107879983629858,0.20088904422055623,0.23362168930896518,0.20020138837877233,0.2336603900036299,0.25129840724077945,0.1708024065677991,0.07520305442191852
2020-12-30,0.2334314394915315,0.2240874433771727,0.2423747309057086,0.26551759578131184,0.2579057232868123,0.35224863035163834,0.35662465191041065,0.3226795298109363,0.3687205875349155,0.32331671893649894,0.3379405520452388,0.29026835557165226,0.24466338656850745
2021-01-06,0.023763924572194155,0.06979227767844871,0.0870399342033668,0.08694347452691131,0.14081925700772693,0.020974653093684417,-0.01955156219711446,-0.05263746107432419,0.0017237965692772188,0.001870442258866966,-0.010922655016288125,0.04883420770240612,0.08167177359772959
2021-01-13,0.10583976993523359,0.16777164733562866,0.19667767525381485,0.27850124051185454,0.3105187908449539,0.14498964228191852,0.07037148715799768,0.14379245197772056,0.11553224945786122,0.06682431111764182,0.025053391301947867,0.18114780698194985,0.21186182477629711
2021-01-20,0.07848431338259584,0.024651024773967214,0.018880356662056758,-0.02962476968969415,-0.022567409624071118,0.07314304780070532,-0.07157780319270701,-0.0703399379739802,-0.06793452978452104,-0.06434050775405951,-0.1264680270124155,-0.06830192512368412,0.013964703100970907
2021-01-27,0.40852004769061606,0.37962823982315597,0.346522233724675,0.38472094508156873,0.40514927335880446,0.2343088381897106,0.2636633033636161,0.26373626454038535,0.26329930147042063,0.2662641555459785,0.26999032765584646,0.2582412889406735,0.3849081479357641
2021-02-03,0.2934692106818111,0.32545467367676684,0.2682496946464975,0.2483296565631363,0.27481921055687,0.35437851638648976,0.45230181011539194,0.40924772521380137,0.401281665777606,0.33217264995613266,0.1537680391151424,0.5323606405424001,0.28206448922501637
2021-02-10,0.03857538088502727,-0.0026068038238342348,-0.02547374289352143,0.015712496637512376,0.008496214099101116,0.22645834367915096,0.2245896249934914,0.22198702828551964,0.26898480011613196,0.20760878539103406,0.17301392683230438,0.12991740546791633,0.006940708980857021
2021-02-17,0.1757543575517823,0.133129570055733,0.08411227039383938,0.008678066903013712,-0.00455227719798513,-0.10041175184849149,-0.09671683141140286,-0.10223966125531388,-0.11149323544468494,0.006651405735090678,-0.01697596900831867,-0.11153166680817957,0.07942439754127666
2021-02-24,-0.031240976233345864,-0.032703309496775274,-0.013598085862191443,-0.0026009272841308554,-0.006889146604852714,0.018106688180369906,0.0224997538170448,0.0026918192723472197,0.0012662647428376599,-0.008063631832755477,-0.009066947474455423,-0.0040116455353590135,-0.017406489096259234
2021-03-03,0.13685455468515745,0.13371092719826932,0.11967949145728571,0.09669829144938695,0.04694246823290492,0.08985593750471967,0.08889380253521972,0.08849672739760653,0.09393991935969,0.09564908636473984,0.11689304362878836,0.07799023452813955,0.10677714660460089
2021-03-10,-0.008727932825541369,-0.01333164800489021,-0.017159745644387853,-0.027948795378861534,-0.03191871605501709,0.019433915182436246,-0.0035475344317791387,0.0181048024774588,0.026931772417008427,0.03905921899306194,0.03669152553630293,0.0008029981501643524,-0.01981736758173961
2021-03-17,-0.12612278574412605,-0.09128819393824163,-0.0957351629587853,-0.09186917452199957,-0.11744377057437877,-0.11937688881588639,-0.11434061763499269,-0.13670516251421552,-0.11685207698120899,-0.11052261515725402,-0.11526872539599943,-0.13778915003243017,-0.10449181754750628
2021-03-24,0.1796841516672077,0.1736611185862991,0.20387985249719018,0.20853081071364266,0.22141215460091604,0.1814104978173058,0.19071840673870655,0.19115407460801048,0.18789912532061123,0.1896883562925476,0.16344775899904795,0.20974851133418154,0.19743361761305114
2021-03-31,0.12530746765911405,0.11470460359828721,0.04196927132358015,0.1558162474082613,0.09361623567776382,0.10335258080270462,0.08379669592664812,0.10831479870243281,0.005166626025767434,0.05576357213150276,0.001087042660269172,0.10483596948061266,0.10628276513340132
2021-04-07,0.21732949071157787,0.19887136406135553,0.23469673199275828,0.35288215948042395,0.28023111143112533,0.1494916628535547,0.19023861973336417,0.1863342064806282,0.19933831708314198,0.1867564527139139,0.209879196855708,0.16096806701709762,0.25680217153544826
2021-04-14,0.17222236659763934,0.19184748512450653,0.17818144520526544,0.12401429875598127,0.040415359525003025,-0.10300308041936469,-0.10256018741307991,-0.025022926728213626,-0.03154449903836734,-0.03221304904475578,-0.0709862034252091,0.07695674162787096,0.14133619104167913
2021-04-21,0.08971273547047495,0.06341703976948865,0.06248347860093831,0.06615207214513331,0.07309314656130964,0.19039735621901255,0.19562539480305374,0.19443891057691773,0.19683807431703376,0.11289993698904323,0.07454853201461097,0.21934267875999408,0.07097169450946897
2021-04-28,0.7821266994015669,0.8566703742483504,0.8026486989281761,0.8990476567877611,0.3509383911904679,0.08700338738641525,0.08422240132480519,0.08736248087705538,0.08842777214575298,0.21339891441806366,0.22481108835545227,1.1021341722252296,0.7382863641112645
2021-05-05,-0.08713721399307216,-0.09252412772456162,-0.09982212945702569,-0.09652547579570504,-0.08902759458837922,-0.013170713440232662,-0.013248851625413888,-0.01641216203394715,-0.01711660230844415,0.0179050441233178,-0.059430429118404376,0.0010692880551522836,-0.09300730831174875
2021-05-12,-0.3218198067597648,-0.32427014197317483,-0.34169547425884045,-0.34425358487795593,-0.3695984030717578,-0.3543335949072474,-0.35463719403938043,-0.35775306632519205,-0.36108197764768973,-0.30217335257747674,-0.32795018975189355,-0.33833372325426714,-0.3403274821882988
2021-05-19,0.2635994905536955,0.23303870093587614,0.2677693055753563,0.263625284819044,0.2397892063408846,0.15731792714634155,0.15611340167879242,0.1567361198864656,0.15627207014435524,0.1227490426739603,0.12450891323887356,0.15303327082833135,0.2535643976449713
2021-05-26,-0.023910974467414678,-0.11231735743473219,-0.12314530055085288,-0.13087099518459394,-0.10336125837585183,-0.0005235639567840004,-0.0011424764009836785,-0.0022654308265810264,-0.00259289711171652,-0.0021595514446648596,-0.05117465728768951,-0.021401645884222453,-0.09872117720268911
2021-06-02,-0.046962606708772045,-0.07940410344669532,-0.08784220718048667,-0.08532263058859707,-0.07858492024183517,-0.06019942290121617,-0.05509132700389199,-0.05458333386111315,-0.05343046025859431,-0.053195042134701886,-0.02846946333031391,-0.07726866087245052,-0.07562329363327726
2021-06-09,-0.07607504535966153,-0.06734900482528612,-0.0923504313545411,-0.09915411029975972,-0.09895248559707137,-0.06112577742106398,-0.05436232504213633,-0.05888892298467817,-0.058043747313893154,-0.057744627079253194,-0.02598099752176211,-0.10644003119052381,-0.08677621548726397
2021-06-16,-0.14002417453305915,-0.15891011746325476,-0.16366202331563817,-0.23778830347011345,-0.2447602241679795,-0.18498167909928892,-0.1746707026171893,-0.1539140681496984,-0.14228786780983532,-0.14187969736973427,-0.14194888542570064,-0.23539441167552255,-0.189028968590009
2021-06-23,0.10276922528480928,0.15101952059405377,0.14072123283098179,0.16922531616992809,0.34693728193876033,0.15595736065647703,0.15458266270813048,0.18602696132755547,0.15667096659517288,0.13258143619608279,0.08431263483223139,0.22306508971020556,0.18213451536370667
2021-06-30,0.016607268148238558,0.014469042250738019,0.015050280359213832,0.01597300870434984,-0.05599856685433149,0.018084405832306954,0.01682976389129112,0.016043506858274773,-0.009851139724134924,0.017139741332416282,-0.011009347473786625,0.011398012865163086,0.0012202065216417534
2021-07-07,-0.10751832122773969,-0.11332377255127207,-0.12207762921691377,-0.12632531439303088,-0.13132894091174446,-0.08154906133233697,-0.08048530065606868,-0.08004083378062975,-0.07993974394599641,-0.09720658666303106,-0.07975282015822932,-0.11661350644497287,-0.12011479566014019
2021-07-14,-0.06235149965252668,-0.03985145331491626,-0.024513440548041665,-0.009778442286400877,-0.055379635866623644,-0.026479783975915498,-0.014171545623966756,-0.019583518788563313,-0.02086344626869105,-0.009335796307401209,-0.017145662245391855,-0.055499677512291096,-0.03837489433370182
2021-07-21,0.14907381320488036,0.12067122979228871,0.1284158418593644,0.13645815507089837,0.12515028900438577,0.15226957546200443,0.13565291109364275,0.14137655907461955,0.14142326116813106,0.15023422648069068,0.19865001529112422,0.11879979762984043,0.13195386578636353
2021-07-28,0.0952206418810709,0.10639110379931777,0.11424585598387475,0.05567326512643177,0.07397771231041929,0.08326875838058205,0.07685619769306491,0.05616501688182296,0.08569484565349281,0.0681760099917231,0.04981646262059684,0.08920390455815094,0.08910171582022292
2021-08-04,0.1477236153837253,0.14808568437119304,0.16672177514216263,0.15305276723081684,0.1700861957025555,0.15894218248105335,0.1587895385896414,0.15681320366623183,0.15366471553013372,0.15399005521944406,0.154293258800921,0.15726517022468783,0.15713400756609067
2021-08-11,-0.019952964703874292,-0.04265339255672355,-0.04408473255911763,-0.036893666851130553,-0.031186237901869387,-0.0304499289652419,-0.029831087787439196,-0.028146042429361744,-0.02963486558660381,-0.021733998681552496,-0.025026605722604945,-0.025211803634179374,-0.034954198914543086
2021-08-18,0.2415364701243562,0.11486325830015279,0.17284774432963834,0.18132225032475482,0.08710417966784492,0.21587267601708982,0.20168698631294926,0.19982739087300108,0.21218263787685943,0.2182198671570693,0.08911214658732808,0.28486866845366793,0.15953478054934941
2021-08-25,0.04592593327644986,0.08590593641207973,0.09037425984774149,0.05276826668982239,0.019393878698318264,0.058513464851072935,0.03879055664013604,0.052433532422154025,0.037760896809165466,0.0051890168770819,0.05627538396178325,0.06839375325342772,0.058873654984882354
2021-09-01,-0.11726100091174325,-0.12499194537053383,-0.11085665565699054,-0.11921282924109353,-0.10807468186903199,-0.10035079789667326,-0.10053640729143407,-0.09825142254862182,-0.10109738543635201,-0.07682648514568491,-0.07320360581322084,-0.10427959913095515,-0.11607942260987865
2021-09-08,0.018176140402400034,0.006991658437619328,0.0058220051206438,0.01059298799965384,0.03885103906669426,0.017220771328898238,0.0681681241786475,0.017487424002410844,0.017310509766403845,0.042667886244983896,0.037138071741013204,0.06319257746678433,0.016086766205402253
2021-09-15,-0.13562876067937615,-0.16143216475414904,-0.16922245826672233,-0.16199179367988456,-0.1436952985250446,-0.14420866732856683,-0.14445360713573674,-0.14393596226656663,-0.14401750560577842,-0.13104324117298866,-0.11579924745086997,-0.17650935883248725,-0.15439409518103533
2021-09-22,-0.07360235208219199,-0.09588323373371471,-0.05020168540254262,-0.03637759611291117,-0.06420870460140676,-0.08138866441415263,-0.07318393632171771,-0.08696147490197215,-0.08653484696581745,-0.07267437537731646,-0.0587325229288593,-0.08452457781960598,-0.06405471438655347
2021-09-29,0.23292215767537877,0.2501911208811531,0.2331191754277841,0.24492684484229238,0.22296781460934895,0.2595032633980994,0.24543860412044288,0.2562746864908594,0.2438709630342411,0.24488393352694135,0.2980955941417199,0.23728300572024846,0.23682542268719148
2021-10-06,0.051200385785527436,0.015088963846783668,0.02397227095746598,0.051551535067694894,0.05524645081306938,0.004267571953769906,0.018946312650573564,0.019500450694812467,0.025708726015665387,0.010774115627897778,0.026903001660355873,0.017646252007151326,0.03941192129410828
2021-10-13,0.14571366031314334,0.13197207310624168,0.13972419308396386,0.13334629050039276,0.1515109454691718,0.10432915285618252,0.12316679641812738,0.12208164907415883,0.1274889826003576,0.12986608961056118,0.14089509276561507,0.06111492460680297,0.1404534324945827
2021-10-20,-0.06502756444750615,-0.09790654184358277,-0.0948404101240895,-0.08856140205034557,-0.06769468006370544,-0.05431017073511879,-0.07498167985642452,-0.0729792919972078,-0.08176948214363855,-0.11108508548650388,-0.09644071523551141,-0.09034648009553436,-0.0828061197058459
2021-10-27,0.1545995277752623,0.15900139350956027,0.15092940482822045,0.16468845226924175,0.1506436926045561,0.14143470171427983,0.12192373666630309,0.160583320870825,0.1667311516019615,0.17858663803947356,0.11628003564045587,0.07839576188875651,0.1559724941973682
2021-11-03,-0.007447047378618525,-0.005309273440262702,0.006882061718473478,0.01160406780634991,0.02126935237990068,0.025553518060663895,0.019205182740481015,0.018850361903888505,0.027405837207835168,0.02315928602780368,0.027479330573400563,0.0525891106364966,0.005399832217168569
2021-11-10,-0.11146024405036678,-0.10619274086522343,-0.10042862809604997,-0.08850274104317088,-0.08846090082592845,-0.054958814681490595,-0.047756647865971856,-0.048057321099118075,-0.048128115173246576,-0.043194519788458396,-0.07337807118195304,-0.012057969742500674,-0.0990090509761479
2021-11-17,0.005008781436824133,0.0042173518829861124,0.0007343008731902998,-0.001990303141574146,0.001810847204927614,-0.033661116300865,-0.049268364733786055,-0.04876546677242634,-0.04876789302595239,-0.007796082096289079,-0.02984054184953517,-0.0223703404766442,0.001956195651270803
2021-11-24,-0.01646035902919349,0.022345825839843275,0.03388982918639485,0.05725228373309082,0.05696476477908363,0.010382535931496382,0.008053630008032856,0.009301960323762421,0.008592573759644114,0.00979841840912906,0.02614082356421565,-0.007644238910950012,0.030798468901843817
2021-12-01,-0.13827212310744458,-0.15902081925526004,-0.11526551032136799,-0.056140374853159244,-0.07065803286242653,-0.15034096332471986,-0.12634085802795061,-0.12353699885962388,-0.12831514603471478,-0.09573207602436859,-0.07528970850215892,-0.17396013535223892,-0.1078713720799317
2021-12-08,-0.06631993951945722,-0.08202227121265084,-0.12340903150830257,-0.05897177555628986,-0.037457713455194046,-0.08517355278500184,-0.08578023805856157,-0.08579513647520516,-0.10416568149842381,-0.08558985519830839,-0.062009138335551876,-0.13556426220449808,-0.07363614625037891
2021-12-15,0.011203876453503209,0.011702663549204262,-0.008626282364139582,-0.02001849993435912,-0.022175947861908293,-0.014731749265471444,-0.014409390246150108,-0.01446242481709871,-0.014733485833631137,-0.014524813926906481,-0.008410466689771886,0.05141254890845946,-0.005582838031539906
2021-12-22,-0.03560985513761778,-0.0228198413299796,-0.01565321129333419,-0.018623509681529704,0.02808444208114251,-0.04711899639494007,-0.04565046501815896,-0.04673920447865705,-0.04640503458695254,-0.04582013160782471,-0.05667025075218377,0.015051370463338178,-0.012924395072263756
2021-12-29,-0.04744121928265023,-0.04834351223176068,-0.04004139496670467,-0.06684085639464714,-0.03448872638900048,-0.06060421832771493,-0.05982823809656647,-0.06051065123608963,-0.06008751587881547,-0.060652298404975866,-0.05195019449577712,-0.6999772535523129,-0.04743114185295264
2022-01-05,-0.062291135140975694,-0.05730923207069537,-0.027349271907250512,-0.04589609936422344,-0.09654481645411751,-0.015196820499269657,-0.014986476512936608,-0.01604597025218201,-0.016058207304789702,-0.01535114120637943,-0.008235178743250915,-0.6322277753256278,-0.05787811098745251
2022-01-12,-0.0801357150310255,-0.053354311696990536,-0.07391360471007442,-0.08606834470315618,-0.12654085935312068,-0.06460025956164574,-0.04466634157200836,-0.04451426560798008,-0.043008624882370075,-0.04428817896738286,-0.0634853900037505,-0.6487838199401873,-0.08400256709887347
2022-01-19,-0.21355654221815681,-0.16156028466361608,-0.2134337826318981,-0.18880254555186757,-0.20271773033644275,-0.22394430057693113,-0.22103831211790576,-0.19279828269769098,-0.19208929803957053,-0.19263611608902997,-0.1567399938217669,-0.6326924846334466,-0.19601417708039626
2022-01-26,-0.005879195353242489,0.022550326279967267,0.02078212226240626,0.008799088963213728,0.038212866888020926,0.026910383709510228,0.026573715459856827,0.02627136931614324,0.025855976265516972,0.02374785921670644,0.03737253045439096,-0.38738700720766206,0.016893041808073137
2022-02-02,0.21795057793431993,0.21412030301173277,0.20273533737601082,0.2106677422478644,0.1827561654901905,0.2164129703153194,0.2179346695607104,0.21666078554473303,0.21708712876664002,0.21792015886568178,0.20520897535821547,-0.7257258962392888,0.2056460252120237
2022-02-09,-0.011578540738410798,-0.01832664101750046,-0.020844361836129442,-0.032426906136066115,0.0005865658708570157,-0.030089540125992346,-0.023935446640368112,-0.0242019005025643,-0.023817960053868308,-0.023950863466702416,-0.021457743963972813,-0.45355292043000167,-0.016517976771449963
2022-02-16,-0.17954486169489783,-0.1675136850247836,-0.1719538340474585,-0.15582432026063991,-0.1667317792987567,-0.15761419047359548,-0.16243779148026444,-0.15770221460317232,-0.1579059147952708,-0.1575382714838968,-0.15977378924366847,-0.7291350256865686,-0.16831369606530733
