date,symbol,weight,factor_value,return,weighting_scheme
2020-02-12,GNO,0.39908578592370947,0.1991444377807352,0.1243441071595921,factor_weighted
2020-02-12,ETH,0.20188308910199604,0.1007399804620969,-0.02576031848181,factor_weighted
2020-02-12,BNB,0.05356135672991413,-0.0267272016417823,-0.1541345529534095,factor_weighted
2020-02-12,BTC,0.16836863072133496,-0.0840162127731658,-0.0711716254297287,factor_weighted
2020-02-12,DCR,0.17710113752304543,-0.088373747465658,-0.1433873814731721,factor_weighted
2020-02-19,GNO,0.39908578592370947,0.1991444377807352,-0.2059035402859588,factor_weighted
2020-02-19,ETH,0.20188308910199604,0.1007399804620969,-0.1330735434488056,factor_weighted
2020-02-19,BNB,0.05356135672991413,-0.0267272016417823,-0.1617146197488044,factor_weighted
2020-02-19,BTC,0.16836863072133496,-0.0840162127731658,-0.0831444943244927,factor_weighted
2020-02-19,DCR,0.17710113752304543,-0.088373747465658,-0.0401724498936295,factor_weighted
2020-02-26,GNO,0.39908578592370947,0.1991444377807352,0.0122848119493719,factor_weighted
2020-02-26,ETH,0.20188308910199604,0.1007399804620969,0.0085154567763257,factor_weighted
2020-02-26,BNB,0.05356135672991413,-0.0267272016417823,0.0662654433900549,factor_weighted
2020-02-26,BTC,0.16836863072133496,-0.0840162127731658,0.0023434463233926,factor_weighted
2020-02-26,DCR,0.17710113752304543,-0.088373747465658,0.0312509714037909,factor_weighted
2020-03-04,GNO,0.39908578592370947,0.1991444377807352,-0.0995477362253512,factor_weighted
2020-03-04,ETH,0.20188308910199604,0.1007399804620969,-0.1039306031592461,factor_weighted
2020-03-04,BNB,0.05356135672991413,-0.0267272016417823,-0.1703165374859445,factor_weighted
2020-03-04,BTC,0.16836863072133496,-0.0840162127731658,-0.0696966980428008,factor_weighted
2020-03-04,DCR,0.17710113752304543,-0.088373747465658,-0.1688743149702481,factor_weighted
2020-03-11,GNO,0.12225172079904856,-0.0961939820655853,-0.322431928511582,factor_weighted
2020-03-11,BTC,0.18606161363893217,-0.1464029087565743,-0.3332623692567303,factor_weighted
2020-03-11,ETH,0.18836297633280943,-0.148213740050026,-0.4072824638802159,factor_weighted
2020-03-11,DCR,0.19330839069526293,-0.1521050480609022,-0.3674294843600766,factor_weighted
2020-03-11,BNB,0.3100152985339469,-0.2439360842719823,-0.3717774061308345,factor_weighted
2020-03-18,BTC,0.13828986951826522,-0.1450474444299602,0.2297650852514887,factor_weighted
2020-03-18,DCR,0.16907090424269133,-0.1773326034169544,0.1950333682436178,factor_weighted
2020-03-18,ETH,0.20646950951650786,-0.2165587024732952,0.1432072503419883,factor_weighted
2020-03-18,ETC,0.23980814297248856,-0.2515264380017352,0.0888773705191467,factor_weighted
2020-03-18,BNB,0.24636157375004716,-0.2584001040905442,0.1848430007830042,factor_weighted
2020-03-25,BTC,0.1879175331814699,-0.3782782153020999,-0.0146272234046855,factor_weighted
2020-03-25,GNO,0.18995871410821935,-0.3823871149082576,0.0037572258366185,factor_weighted
2020-03-25,ETC,0.19781665600677348,-0.3982051611916885,0.0018792052632099,factor_weighted
2020-03-25,BCH,0.20362424604226198,-0.4098958467633714,0.0046790537210115,factor_weighted
2020-03-25,BNB,0.22068285066127524,-0.4442348379238875,0.0330867597059871,factor_weighted
2020-04-01,BTC,0.14227134987068732,-0.2372158002666865,0.1184630573112501,factor_weighted
2020-04-01,BCH,0.1849720469844654,-0.3084127070718649,0.2061509374009551,factor_weighted
2020-04-01,ETC,0.22045404514316505,-0.3675735331688077,0.1574699153301528,factor_weighted
2020-04-01,DCR,0.22293878663125685,-0.371716461039312,0.1146361401578832,factor_weighted
2020-04-01,BNB,0.22936377137042538,-0.3824291442182401,0.183965824216564,factor_weighted
2020-04-08,BTC,0.1701220694889579,-0.1920626496187256,-0.076114895804091,factor_weighted
2020-04-08,BCH,0.17214218253007343,-0.1943432958886158,-0.173304295921428,factor_weighted
2020-04-08,BNB,0.20463516640344417,-0.2310268878263636,-0.0344800688697539,factor_weighted
2020-04-08,ETC,0.20957452988841085,-0.2366032791858295,-0.1248865794040319,factor_weighted
2020-04-08,DCR,0.2435260516891136,-0.2749335161457916,-0.0887527730264654,factor_weighted
2020-04-15,ETH,0.23022975663404063,0.4556167015573118,0.1663569031540017,factor_weighted
2020-04-15,BNB,0.2270015421822758,0.4492281771461486,0.0788535937961085,factor_weighted
2020-04-15,BCH,0.2229304812230894,0.4411716887356969,0.0588243571880313,factor_weighted
2020-04-15,BTC,0.17955233852433658,0.3553278491511227,0.0515201255354638,factor_weighted
2020-04-15,DCR,0.1402858814362576,0.2776208927529979,0.0442736804586334,factor_weighted
2020-04-22,BNB,0.48585974737608795,0.1809654856090303,0.1048810786640628,factor_weighted
2020-04-22,ETH,0.4206470309061768,0.1566760667641995,0.1646054132676606,factor_weighted
2020-04-22,BTC,0.04890826335586917,0.0182165896151882,0.2203998288327675,factor_weighted
2020-04-22,ETC,0.03979154652667152,0.0148209366575895,0.2507845753299049,factor_weighted
2020-04-22,BCH,0.004793411835194685,0.0017853755228021,0.0931277163557797,factor_weighted
2020-04-29,GNO,0.4191096438692748,0.5467394639702641,0.0385062229127748,factor_weighted
2020-04-29,ETH,0.2819141335549987,0.3677643416708815,-0.0767107400579976,factor_weighted
