strategy_name,strategy_rank,date,symbol,weight,factor_value,return,total_assets_weekly,top_asset_weekly,top_weight_weekly,weight_concentration_weekly,avg_factor_value_weekly,weekly_return_weekly,annual_return,sharpe_ratio,max_drawdown,win_rate,volatility
momentum_90,2,2020-02-12,DCR,0.3417397374831527,-0.2961819037927133,-0.1433873814731721,5,DCR,0.3417397374831527,0.26069102923532234,-0.07704720413364372,-0.057980390146329955,2.0460271782485724,2.281089641701627,0.8281363998521293,0.5403508771929825,0.8969516764463036
momentum_90,2,2020-02-12,GNO,0.27775405099639605,0.240726244527845,0.1243441071595921,5,DCR,0.3417397374831527,0.26069102923532234,-0.07704720413364372,-0.057980390146329955,2.0460271782485724,2.281089641701627,0.8281363998521293,0.5403508771929825,0.8969516764463036
momentum_90,2,2020-02-12,BNB,0.23786830764705433,-0.2061577290651737,-0.1541345529534095,5,DCR,0.3417397374831527,0.26069102923532234,-0.07704720413364372,-0.057980390146329955,2.0460271782485724,2.281089641701627,0.8281363998521293,0.5403508771929825,0.8969516764463036
momentum_90,2,2020-02-12,ETH,0.07265135986743336,-0.0629660988129212,-0.02576031848181,5,DCR,0.3417397374831527,0.26069102923532234,-0.07704720413364372,-0.057980390146329955,2.0460271782485724,2.281089641701627,0.8281363998521293,0.5403508771929825,0.8969516764463036
momentum_90,2,2020-02-12,BTC,0.06998654400596367,-0.0606565335252554,-0.0711716254297287,5,DCR,0.3417397374831527,0.26069102923532234,-0.07704720413364372,-0.057980390146329955,2.0460271782485724,2.281089641701627,0.8281363998521293,0.5403508771929825,0.8969516764463036
momentum_90,2,2020-02-19,DCR,0.3417397374831527,-0.2961819037927133,-0.0401724498936295,5,DCR,0.3417397374831527,0.26069102923532234,-0.07704720413364372,-0.12487281753589216,2.0460271782485724,2.281089641701627,0.8281363998521293,0.5403508771929825,0.8969516764463036
momentum_90,2,2020-02-19,GNO,0.27775405099639605,0.240726244527845,-0.2059035402859588,5,DCR,0.3417397374831527,0.26069102923532234,-0.07704720413364372,-0.12487281753589216,2.0460271782485724,2.281089641701627,0.8281363998521293,0.5403508771929825,0.8969516764463036
momentum_90,2,2020-02-19,BNB,0.23786830764705433,-0.2061577290651737,-0.1617146197488044,5,DCR,0.3417397374831527,0.26069102923532234,-0.07704720413364372,-0.12487281753589216,2.0460271782485724,2.281089641701627,0.8281363998521293,0.5403508771929825,0.8969516764463036
momentum_90,2,2020-02-19,ETH,0.07265135986743336,-0.0629660988129212,-0.1330735434488056,5,DCR,0.3417397374831527,0.26069102923532234,-0.07704720413364372,-0.12487281753589216,2.0460271782485724,2.281089641701627,0.8281363998521293,0.5403508771929825,0.8969516764463036
momentum_90,2,2020-02-19,BTC,0.06998654400596367,-0.0606565335252554,-0.0831444943244927,5,DCR,0.3417397374831527,0.26069102923532234,-0.07704720413364372,-0.12487281753589216,2.0460271782485724,2.281089641701627,0.8281363998521293,0.5403508771929825,0.8969516764463036
momentum_90,2,2020-02-26,DCR,0.3417397374831527,-0.2961819037927133,0.0312509714037909,5,DCR,0.3417397374831527,0.26069102923532234,-0.07704720413364372,0.030636973146896174,2.0460271782485724,2.281089641701627,0.8281363998521293,0.5403508771929825,0.8969516764463036
momentum_90,2,2020-02-26,GNO,0.27775405099639605,0.240726244527845,0.0122848119493719,5,DCR,0.3417397374831527,0.26069102923532234,-0.07704720413364372,0.030636973146896174,2.0460271782485724,2.281089641701627,0.8281363998521293,0.5403508771929825,0.8969516764463036
momentum_90,2,2020-02-26,BNB,0.23786830764705433,-0.2061577290651737,0.0662654433900549,5,DCR,0.3417397374831527,0.26069102923532234,-0.07704720413364372,0.030636973146896174,2.0460271782485724,2.281089641701627,0.8281363998521293,0.5403508771929825,0.8969516764463036
momentum_90,2,2020-02-26,ETH,0.07265135986743336,-0.0629660988129212,0.0085154567763257,5,DCR,0.3417397374831527,0.26069102923532234,-0.07704720413364372,0.030636973146896174,2.0460271782485724,2.281089641701627,0.8281363998521293,0.5403508771929825,0.8969516764463036
momentum_90,2,2020-02-26,BTC,0.06998654400596367,-0.0606565335252554,0.0023434463233926,5,DCR,0.3417397374831527,0.26069102923532234,-0.07704720413364372,0.030636973146896174,2.0460271782485724,2.281089641701627,0.8281363998521293,0.5403508771929825,0.8969516764463036
momentum_90,2,2020-03-04,DCR,0.3417397374831527,-0.2961819037927133,-0.1688743149702481,5,DCR,0.3417397374831527,0.26069102923532234,-0.07704720413364372,-0.13830228828178415,2.0460271782485724,2.281089641701627,0.8281363998521293,0.5403508771929825,0.8969516764463036
momentum_90,2,2020-03-04,GNO,0.27775405099639605,0.240726244527845,-0.0995477362253512,5,DCR,0.3417397374831527,0.26069102923532234,-0.07704720413364372,-0.13830228828178415,2.0460271782485724,2.281089641701627,0.8281363998521293,0.5403508771929825,0.8969516764463036
